vin,lat,lng,currentElectricity,averageEnergyConsumption,chargeStatus,bcuSOH
LS6A2E0E1KA002689,32.13863,118.69572,90,917504,3,100
LS6A2E0EXKA001492,0,0,81,983040,1,100
LS6A2E0E3KA009126,29.82428,121.39059,81,1048576,3,100
LS6A2E0E6KA009962,30.37007,120.1767,44,1107558.4,3,100
LS5A2AJXXKA004115,27.7871,120.6642,94,956825.6,3,100
LS6A2E0E6KA009363,30.37017,120.17681,47,989593.6,3,100
LS6A2E0E1KA001798,31.74927,118.8905,74,963379.2,3,100
LS6A2E0E8KA009039,22.5659,113.40368,72,983040,3,100
LS5A2DJX6KA002265,31.98372,118.81174,81,878182.44,3,100
LS6A2E0E2KA003012,31.95481,118.81441,100,963379.2,3,100
LS5A2DJX6KA002752,31.93047,118.80286,56,838860.8,3,99.6
LS5A2DJX0KA002150,0,0,99,983040,3,98.4
LS6A2E0E7KA007556,29.52535,106.57524,99,969932.8,3,100
LS6A2E0E3KA001513,0,0,76,1074790.4,3,100
LS6A2E0E3KA009756,30.3703,120.17602,58,878182.44,3,100
LS6A2E0E5KA003196,0,0,78,806092.8,1,100
LS5A2DJX3KA005785,32.01385,118.79214,79,1002700.8,3,100
LS6A2E0E1KA002045,32.15344,118.72491,74,1081344,1,100
LS6A2E0E8KA002429,32.11733,118.82942,16,904396.8,3,100
LS5A2DJX1KA004781,0,0,92,851968,3,100
LS5A2DJX7KA001187,32.07946,118.80469,88,1074790.4,3,100
LS5A2AJX5KA002062,29.51456,106.48992,26,943718.44,3,93.3
LS5A2DJX5KA002905,31.95962,118.88453,60,910950.44,3,99.9
LS6A2E0EXKA001248,31.94552,118.84054,47,819200,3,100
LS6A2E0E0KA001016,32.09184,118.78966,78,806092.8,3,100
LS5A2DJX0KA002911,32.04603,118.75562,94,806092.8,3,99.9
LS5A2DJXXKA001202,0,0,74,878182.44,3,99.700005
LS5A2DJX0KA001130,31.97671,118.77303,41,812646.44,3,99.700005
LS6A2E0E4KA001374,32.12379,118.92831,84,858521.6,3,99.8
LS6A2E0E9KA002603,31.99908,118.75947,96,891289.6,3,100
LS6A2E0E1KA009013,29.46946,121.88166,51,1009254.44,3,100
LS5A2AJX6KA003432,37.82875,112.54658,91,897843.2,3,100
LS5A2DJX4KA002166,29.57073,106.48461,95,1015808,3,100
LS6A2E0E9KA001581,31.95611,118.84797,75,806092.8,1,100
LS6A2E0E5KA002761,32.06371,118.9041,94,832307.2,3,100
LS5A2AJX0KA002082,29.50633,106.43401,14,1081344,3,92.6
LS6A2E0E4KA001987,32.18079,118.71514,65,983040,3,100
LS5A2AJX4KA002103,29.52958,106.52085,86,917504,3,98.8
LS5A2DJX0KA002861,29.71554,106.60971,55,937164.8,3,100
LS6A2E0E6KA009332,0,0,77,943718.44,3,100
LS6A2E0E5KA001108,32.05687,118.91746,43,989593.6,3,100
LS6A2E0E7KA002714,32.15904,118.86478,86,956825.6,3,100
LS5A2DJX9KA002406,32.03452,118.79699,90,871628.8,3,100
LS6A2E0E5KA001688,31.99703,118.7339,79,1022361.6,3,100
LS6A2E0E0KA009939,30.37023,120.17636,37,989593.6,3,100
LS6A2E0E0KA002067,32.12814,118.7245,79,838860.8,3,100
LS6A2E0EXKA002531,32.091,118.90799,69,950272,3,99.9
LS6A2E0E1KA001221,32.09672,118.81262,26,1035468.8,1,100
LS5A2AJX4KA002098,29.51209,106.56237,100,950272,3,100
LS6A2E0E8KA001071,31.89875,118.90152,81,819200,3,100
LS6A2E0E0KA002523,32.31991,118.81787,94,845414.44,3,100
LS6A2E0E4KA002752,32.04772,118.77942,90,871628.8,3,100
LS5A2DJX8KA001263,31.92987,118.84965,75,806092.8,1,94.1
LS5A2DJX8KA003062,32.00395,118.77151,84,904396.8,3,97.5
LS6A2E0E4KA002542,32.05761,118.60512,87,858521.6,3,100
LS6A2E0E1KA007276,29.67158,106.56336,93,871628.8,3,100
LS5A2DJX0KA002553,32.00932,118.77113,85,819200,3,100
LS5A2AJX3KA004053,37.54561,121.36986,73,943718.44,3,97
LS6A2E0E4KA003156,32.04791,118.74727,86,858521.6,3,100
LS6A2E0E1KA002742,32.04803,118.8134,87,969932.8,3,100
LS5A2DJX4KA005620,29.52665,106.47873,96,845414.44,3,99.700005
LS5A2DJX5KA004816,29.55177,106.51849,91,963379.2,3,100
LS5A2DJX2KA004692,29.55799,106.53874,88,1199308.9,3,100
LS6A2E0E8KA009963,30.37015,120.17659,54,956825.6,3,100
LS6A2E0EXKA002786,32.0782,118.75929,84,910950.44,3,100
LS6A2E0E0KA001940,32.04813,118.91702,56,904396.8,3,100
LS6A2E0E4KA003125,32.06378,118.77282,53,943718.44,3,99.9
LS6A2E0E9KA001239,32.16607,118.70434,85,963379.2,3,100
LS6A2E0E0KA001002,32.1257,118.83733,85,858521.6,3,100
LS6A2E0E8KA007551,0,0,87,891289.6,3,100
LS5A2DJX4KA002961,32.10489,118.80385,65,956825.6,3,93.5
LS6A2E0E6KA001408,32.03331,118.75754,69,910950.44,3,100
LS6A2E0E1KA007469,29.57679,106.52118,88,1048576,3,100
LS5A2DJX3KA001266,32.06552,118.62426,97,884736,3,99.5
LS5A2DJX0KA002374,31.95378,118.79671,78,851968,3,100
LS6A2E0E7KA001935,32.07927,118.76652,29,1101004.9,3,100
LS6A2E0E6KA002655,32.01043,118.70131,85,884736,3,100
LS5A2DJX3KA002353,32.05864,118.7349,88,1028915.2,3,100
LS5A2AJX1KA003435,35.03684,111.0098,92,1277952,3,98
LS5A2DJX7KA002498,32.09203,118.77855,95,891289.6,3,91.4
LS5A2DJX7KA002257,32.0036,118.77133,84,845414.44,3,100
LS5A2DJXXKA002155,32.04468,118.76452,95,806092.8,3,100
LS6A2E0E1KA009075,29.30235,121.44404,71,1015808,3,100
LS6A2E0E3KA009837,30.37006,120.17665,37,996147.2,3,100
LS6A2E0E8KA009834,30.37077,120.17593,46,1009254.44,3,100
LS6A2E0EXKA000990,32.1187,118.86145,29,1048576,3,100
LS6A2E0E3KA009031,29.86571,121.55987,40,1114112,3,100
LS5A2DJXXKA003144,32.031,118.78175,48,884736,3,88
LS5A2DJX0KA002374,31.95283,118.79678,78,851968,3,100
LS6A2E0E7KA008125,29.507,106.52684,99,910950.44,1,100
LS6A2E0E0KA009794,30.37019,120.1769,50,969932.8,3,100
LS6A2E0E5KA007605,29.53626,106.52542,59,1068236.9,3,100
LS6A2E0E8KA008084,29.52191,106.58055,51,1042022.44,3,100
LS6A2E0E6KA006317,29.55236,106.57233,76,950272,3,100
LS5A2DJX1KA006367,29.6206,106.57975,48,1068236.9,1,100
LS6A2E0E2KA003026,31.83161,118.60888,84,937164.8,3,100
LS6A2E0E7KA001482,32.12881,118.97289,92,956825.6,3,100
LS6A2E0E1KA002014,31.90482,118.82375,83,878182.44,3,100
LS5A2DJX0KA002813,32.03386,118.70367,75,806092.8,3,99.5
LS5A2DJX9KA003121,31.92916,118.85024,55,924057.6,1,91.700005
LS6A2E0E6KA001425,31.99929,118.7813,84,1015808,1,100
LS6A2E0E0KA001307,0,0,96,1015808,3,100
LS5A2DJX6KA003044,32.03423,118.78865,76,871628.8,3,98.8
LS5A2DJX0KA005291,29.55209,106.51516,99,1061683.2,1,100
LS5A2DJXXKA002902,32.11446,118.85242,85,950272,3,100
LS6A2E0E8KA009414,0,0,47,950272,3,100
LS6A2E0E8KA009137,29.92976,121.52791,94,1245184,3,100
LS6A2E0E8KA001183,32.23133,118.73453,63,943718.44,4,100
LS5A2AJX2KA003430,35.10079,111.05363,98,832307.2,3,100
LS6A2E0EXKA002075,0,0,74,858521.6,3,100
LS6A2E0E3KA002399,32.13131,118.97634,91,819200,3,100
LS5A2DJX7KA002565,32.02889,118.79623,78,924057.6,3,94.5
LS6A2E0EXKA001069,32.08315,118.76202,64,819200,3,99.9
LS6A2E0EXKA007597,29.52023,106.44782,98,1055129.6,3,100
LS5A2DJX4KA005326,29.52616,106.5694,92,838860.8,1,100
LS6A2E0E1KA003082,32.08858,118.88361,74,1074790.4,3,100
LS5A2DJX6KA002475,32.02577,118.75363,94,917504,3,97.4
LS5A2DJX5KA004525,29.52334,106.46588,91,983040,3,98.700005
LS5A2AJX7KA003679,30.61935,111.39542,68,1205862.4,3,100
LS6A2E0E3KA001088,31.96157,118.83389,89,950272,3,100
LS6A2E0E8KA007307,29.53291,106.55253,71,930611.2,3,100
LS5A2DJX8KA001070,31.92648,118.8957,93,1166540.9,3,96.200005
LS6A2E0E9KA001533,32.01073,118.69476,80,806092.8,3,100
LS6A2E0E8KA010031,30.37018,120.17608,48,943718.44,3,100
LS5A2DJX8KA003093,29.61694,106.55503,66,825753.6,3,100
LS6A2E0E5KA002078,32.24871,118.74475,86,1087897.6,3,100
LS6A2E0E0KA003204,32.03307,118.75943,65,924057.6,3,100
LS5A2AJX1KA004021,37.30443,120.82316,54,1081344,3,100
LS5A2DJX1KA002805,31.96481,118.86008,83,963379.2,3,99.5
LS6A2E0E0KA002991,32.04591,118.8731,84,956825.6,3,100
LS5A2DJX7KA001027,32.06689,118.77926,80,924057.6,3,100
LS6A2E0E4KA003156,32.04048,118.74882,86,858521.6,3,100
LS6A2E0E9KA007655,29.72675,106.58415,100,930611.2,3,100
LS6A2E0E1KA003017,31.96227,118.82851,96,832307.2,3,100
LS6A2E0E0KA002103,32.18413,118.70828,95,806092.8,3,100
LS5A2DJX7KA002551,32.02247,118.7611,88,806092.8,3,98.1
LS6A2E0E9KA001175,31.91327,118.84212,76,989593.6,3,100
LS6A2E0E8KA008439,37.80084,112.56296,97,983040,3,100
LS5A2AJX3KA003422,35.04514,111.00308,55,1035468.8,3,100
LS6A2E0E2KA009960,30.37008,120.17669,48,1028915.2,3,100
LS6A2E0E4KA002864,32.00633,118.83772,77,838860.8,3,100
LS6A2E0E6KA000999,32.15331,118.72469,73,1146880,1,100
LS5A2DJX2KA001047,32.12662,118.98772,89,1094451.2,3,96.700005
LS6A2E0E9KA001502,32.14853,118.94447,42,871628.8,3,100
LS6A2E0E0KA003042,32.07963,118.77551,83,1028915.2,3,100
LS5A2DJX0KA004349,29.5754,106.53999,81,819200,3,99.6
LS5A2DJXXKA001281,31.90808,118.83532,98,1061683.2,3,95
LS6A2E0E5KA002890,32.1157,118.78156,50,1048576,1,100
LS6A2E0E8KA002849,32.11966,118.8663,73,983040,3,100
LS5A2AJX7KA003956,35.42036,119.4786,44,1022361.6,3,97.9
LS5A2DJX8KA002381,0,0,47,930611.2,3,100
LS6A2E0E4KA002833,32.07391,118.77879,95,937164.8,3,100
LS6A2E0E3KA001186,0,0,14,832307.2,1,100
LS6A2E0E0KA001534,32.09661,118.81262,43,950272,1,100
LS6A2E0E9KA001113,32.08872,118.81863,72,825753.6,3,100
LS6A2E0E4KA002721,0,0,79,983040,1,99.9
LS6A2E0E1KA002448,31.89056,118.89399,94,1068236.9,3,100
LS5A2DJX9KA002762,31.89774,118.84099,63,930611.2,3,91.700005
LS5A2DJX0KA006439,33.43404,118.9403,59,996147.2,3,96.6
LS5A2DJX4KA002572,29.66917,106.55694,60,1068236.9,3,92.700005
LS6A2E0EXKA002853,32.1446,118.71741,9,996147.2,3,100
LS6A2E0E8KA009297,0,0,39,956825.6,3,100
LS5A2DJX3KA002546,32.0138,118.83821,60,956825.6,1,89.4
LS6A2E0E3KA001608,31.96582,118.82822,66,819200,3,100
LS6A2E0E4KA002914,32.04126,118.89474,83,943718.44,1,100
LS6A2E0E2KA003222,32.10005,118.89491,69,910950.44,3,100
LS5A2DJX9KA002115,0,0,93,917504,1,98.6
LS5A2DJXXKA002527,32.09619,118.75368,34,1068236.9,3,89.6
LS6A2E0E2KA003110,31.94631,118.85403,33,891289.6,1,100
LS6A2E0E5KA002615,32.0476,118.78119,95,806092.8,3,100
LS6A2E0E7KA001210,32.09652,118.81266,66,806092.8,1,100
LS6A2E0E4KA010186,0,0,44,1074790.4,3,100
LS6A2E0EXKA001461,32.06285,118.75233,68,838860.8,3,100
LS6A2E0E1KA002918,32.03186,118.77791,67,806092.8,3,100
LS5A2DJX5KA004430,29.60917,106.48487,96,806092.8,3,93.8
LS5A2DJXXKA002480,32.13145,118.85587,75,937164.8,3,100
LS6A2E0E5KA009693,30.37001,120.17664,43,1101004.9,3,100
LS6A2E0E2KA003057,32.08618,118.77484,28,1009254.44,3,100
LS6A2E0E9KA008885,29.898,121.61035,95,930611.2,3,100
LS6A2E0E9KA000978,32.09862,118.87378,81,1002700.8,3,100
LS6A2E0E9KA002603,32.01095,118.72858,95,891289.6,3,100
LS5A2AJX6KA004063,27.50806,120.53276,54,996147.2,3,95.200005
LS5A2DJX7KA001173,31.99932,118.83678,75,983040,3,99.6
LS6A2E0E8KA001183,32.23136,118.73451,63,943718.44,1,100
LS5A2DJXXKA003130,32.06029,118.78453,88,937164.8,3,99.4
LS5A2DJX6KA003058,32.10051,118.80752,95,897843.2,3,99.6
LS6A2E0EXKA002707,0,0,96,806092.8,3,100
LS6A2E0E3KA001298,32.08957,118.75382,61,825753.6,3,100
LS6A2E0E6KA003062,32.02886,118.83211,44,806092.8,3,100
LS5A2DJX2KA003106,0,0,95,825753.6,1,100
LS6A2E0E1KA003194,31.91938,118.89334,94,1048576,3,100
LS5A2DJX5KA002130,29.52615,106.49982,50,904396.8,1,100
LS5A2DJX0KA001130,31.9768,118.77298,41,812646.44,3,99.700005
LS6A2E0E9KA009275,30.26605,120.15843,87,845414.44,3,100
LS6A2E0E7KA009517,30.37011,120.17674,48,1048576,3,100
LS6A2E0E1KA001221,32.09395,118.8429,24,1035468.8,3,100
LS5A2DJX5KA004735,29.54256,106.51507,93,812646.44,3,100
LS5A2DJX4KA005326,29.52602,106.56932,96,838860.8,1,100
LS6A2E0E6KA009363,30.37022,120.17686,47,989593.6,3,100
LS6A2E0E1KA009271,30.30475,120.10077,88,1035468.8,1,100
LS6A2E0EXKA000908,32.11323,118.7053,35,806092.8,3,100
LS6A2E0EXKA003145,32.06313,118.75053,77,910950.44,3,100
LS5A2DJX6KA003044,32.03087,118.78171,75,871628.8,3,98.8
LS6A2E0E0KA002148,0,0,87,956825.6,3,100
LS5A2DJXXKA001068,31.91321,118.93536,81,1225523.2,1,99.5
LS6A2E0E6KA002445,31.99154,118.69632,85,897843.2,3,100
LS6A2E0E1KA003096,32.00098,118.8403,70,851968,3,100
LS6A2E0E1KA001221,32.09672,118.81261,29,1035468.8,1,100
LS6A2E0E4KA002136,32.05772,118.8028,63,878182.44,3,100
LS6A2E0E8KA009963,30.37018,120.17659,54,956825.6,3,100
LS5A2DJX7KA002968,32.01628,118.79278,86,1186201.6,3,89.6
LS6A2E0E8KA002561,31.93048,118.84385,26,950272,1,100
LS6A2E0E6KA001215,32.02605,118.76352,80,851968,3,100
LS6A2E0E0KA009827,30.36996,120.17694,40,996147.2,3,100
LS5A2DJX8KA002493,32.13613,118.72762,100,910950.44,3,90.5
LS5A2DJX2KA002943,31.95323,118.84832,65,943718.44,3,99.200005
LS6A2E0E0KA002053,32.0432,118.78818,70,963379.2,3,100
LS6A2E0E7KA001935,32.07665,118.76088,29,1101004.9,3,100
LS6A2E0E5KA001142,31.97818,118.77012,52,1074790.4,3,100
LS6A2E0E1KA001090,32.04144,118.81384,99,963379.2,3,100
LS5A2DJX5KA002919,31.99408,118.79938,65,917504,3,99
LS6A2E0EXKA002397,31.95448,118.81116,66,832307.2,1,100
LS6A2E0E5KA000945,32.12878,118.91099,84,1002700.8,3,100
LS6A2E0E0KA003008,31.97988,118.78124,84,897843.2,3,100
LS5A2DJX7KA006518,22.95452,112.0925,92,845414.44,3,91.3
LS6A2E0E0KA001808,32.09015,118.78664,54,851968,3,100
LS5A2AJX6KA003415,35.04356,110.9919,34,1028915.2,3,99.5
LS5A2DJX6KA001164,32.15368,118.85294,93,976486.44,3,100
LS5A2AJX7KA004637,27.23141,111.46595,63,878182.44,3,94.6
LS6A2E0E7KA010182,30.37094,120.17603,46,1022361.6,3,100
LS6A2E0E5KA002713,32.09536,118.66241,77,858521.6,3,100
LS6A2E0E8KA002835,0,0,45,910950.44,3,100
LS6A2E0E9KA003203,32.12142,118.92167,85,910950.44,3,100
LS6A2E0E7KA001482,32.12878,118.9729,92,956825.6,3,100
LS6A2E0E6KA002686,32.15866,118.70127,87,943718.44,3,100
LS6A2E0EXKA001315,32.07587,118.73186,76,924057.6,3,100
LS5A2AJX8KA004162,35.05325,110.98818,45,1061683.2,3,97.5
LS6A2E0E6KA002395,32.14226,118.9986,69,989593.6,3,100
LS5A2AJXXKA004390,37.81956,112.54572,69,1002700.8,3,100
LS6A2E0E1KA002532,32.04439,118.7681,80,1015808,3,100
LS6A2E0E7KA003099,32.1039,118.83226,58,897843.2,3,100
LS5A2DJX2KA002909,29.62874,106.55242,100,825753.6,3,99.6
LS5A2AJX2KA003394,27.82568,113.14775,98,1042022.44,3,99.700005
LS6A2E0E4KA002993,32.04258,118.79954,78,904396.8,3,99.9
LS6A2E0E3KA002919,32.14763,118.95913,82,832307.2,3,100
LS6A2E0E8KA009137,29.97665,121.40108,87,1238630.4,3,100
LS5A2DJX4KA002765,32.24919,118.756,78,917504,3,100
LS6A2E0E3KA001611,0,0,100,924057.6,3,100
LS5A2DJX1KA002786,32.07709,118.72974,80,838860.8,3,98.4
LS5A2DJX4KA002524,31.96996,118.85592,48,1009254.44,3,99.8
LS6A2E0E3KA002970,32.23688,118.74864,82,891289.6,3,100
LS6A2E0E2KA009554,0,0,36,904396.8,3,100
LS5A2DJX5KA002676,31.99996,118.71898,87,1061683.2,3,100
LS6A2E0E0KA009939,30.37028,120.17637,37,989593.6,3,100
LS6A2E0E3KA002824,32.10138,118.8843,40,1074790.4,3,100
LS6A2E0E0KA001131,32.00042,118.72308,80,989593.6,3,99.9
LS5A2DJX5KA002516,32.0907,118.82634,97,910950.44,3,100
LS6A2E0E1KA003101,32.10645,118.91025,97,1199308.9,3,100
LS6A2E0E8KA002642,32.02404,118.82438,96,1022361.6,1,100
LS5A2DJX9KA005628,29.54598,106.45264,98,858521.6,3,100
LS5A2DJX0KA001144,32.06392,118.62453,76,845414.44,3,99
LS5A2DJX8KA002798,31.99502,118.86882,89,969932.8,3,99
LS5A2DJX0KA002374,31.93066,118.80948,81,858521.6,3,100
LS5A2DJX3KA004426,29.62103,106.58013,88,1074790.4,1,100
LS5A2AJX7KA003505,35.05928,110.98233,74,1120665.6,3,99.9
LS5A2DJX8KA002932,32.09173,118.77766,91,1218969.6,3,99.4
LS5A2AJX1KA004052,27.11884,111.05008,100,1002700.8,3,100
LS6A2E0E9KA002519,31.92565,118.89298,44,1022361.6,3,100
LS6A2E0E8KA009977,30.37042,120.17704,47,983040,3,100
LS5A2DJX6KA002752,31.93243,118.83611,54,838860.8,3,99.6
LS6A2E0E7KA001496,31.99349,118.79188,97,1074790.4,3,100
LS5A2DJX9KA002826,32.08867,118.74706,32,976486.44,3,99.6
LS6A2E0E6KA002655,32.02675,118.71897,87,884736,3,100
LS6A2E0E3KA003049,32.01507,118.76046,42,806092.8,3,100
LS6A2E0E8KA001779,31.91182,118.83161,49,806092.8,3,100
LS6A2E0E6KA009332,0,0,77,943718.44,3,100
LS6A2E0E1KA009173,23.15652,113.89265,40,1068236.9,3,100
LS5A2AJX6KA003415,35.04285,111.00047,35,1028915.2,3,99.5
LS6A2E0E1KA002448,31.89757,118.8359,89,1068236.9,3,100
LS5A2DJX6KA002380,29.53529,106.51804,35,963379.2,3,100
LS6A2E0E2KA002457,31.91267,118.63807,100,845414.44,3,100
LS6A2E0E2KA009554,0,0,35,904396.8,3,100
LS6A2E0E5KA003196,0,0,94,806092.8,1,100
LS6A2E0E2KA003110,31.94627,118.85392,59,891289.6,1,100
LS5A2DJX8KA001280,31.84498,118.80884,85,806092.8,3,100
LS5A2AJX6KA003978,37.47314,121.24847,80,917504,3,100
LS6A2E0E0KA009052,29.91402,121.82196,72,1094451.2,3,100
LS5A2DJX5KA005609,29.55767,106.55391,94,878182.44,3,99.8
LS6A2E0E2KA000918,32.03111,118.83628,83,806092.8,3,100
LS6A2E0E7KA002986,32.2089,118.71381,81,917504,3,99.9
LS5A2DJX4KA001289,32.05408,118.91727,88,917504,3,100
LS6A2E0E7KA002678,31.93927,118.85248,95,956825.6,3,100
LS6A2E0E9KA001077,32.22167,118.73751,34,1599078.4,3,100
LS6A2E0E6KA001375,31.95318,118.8108,71,904396.8,3,100
LS6A2E0E9KA002438,31.92852,118.85658,23,917504,3,100
LS6A2E0E9KA001533,32.02619,118.72075,79,806092.8,3,100
LS6A2E0E3KA001138,32.04074,118.86372,81,956825.6,3,100
LS5A2DJX5KA004749,29.05846,106.09703,36,956825.6,3,100
LS6A2E0E1KA001364,31.92085,118.87131,91,851968,3,100
LS6A2E0E6KA009007,29.34642,121.90468,62,1159987.2,1,100
LS5A2DJX0KA002486,32.02863,118.70956,96,806092.8,1,100
LS6A2E0E7KA002440,32.01379,118.83823,48,950272,1,99.9
LS5A2DJX9KA002261,31.86451,118.68682,24,1336934.4,1,88.700005
LS6A2E0E2KA002667,32.10098,118.91335,74,806092.8,3,100
LS6A2E0E1KA002742,32.05245,118.81414,87,969932.8,3,100
LS6A2E0EXKA001119,31.92087,118.8947,97,884736,3,100
LS5A2DJX5KA002547,29.59471,106.5444,59,930611.2,3,100
LS5A2DJX6KA004789,29.55369,106.57416,88,806092.8,3,100
LS6A2E0E5KA002081,32.08566,118.77463,54,1068236.9,3,99.9
LS6A2E0E1KA009366,30.37004,120.17652,52,996147.2,3,100
LS6A2E0E8KA001491,31.92773,118.90972,99,930611.2,1,100
LS5A2AJXXKA003417,35.05138,111.01328,68,996147.2,3,100
LS6A2E0E8KA002656,32.01721,118.77747,69,1028915.2,3,100
LS6A2E0E7KA009016,22.9679,113.10977,41,989593.6,3,100
LS6A2E0E7KA002602,31.97727,118.78828,92,930611.2,1,100
LS6A2E0E8KA007551,29.5055,106.55366,88,891289.6,3,100
LS6A2E0E9KA002732,32.04122,118.8593,89,806092.8,3,100
LS5A2DJX9KA002485,0,0,68,806092.8,3,88.700005
LS5A2AJX5KA004376,27.24645,111.46842,78,904396.8,3,99.6
LS6A2E0E3KA001608,31.96383,118.79545,65,819200,3,100
LS6A2E0E4KA002721,0,0,96,983040,1,99.9
LS6A2E0E7KA003183,32.12171,118.918,52,851968,3,100
LS6A2E0E6KA001408,32.02869,118.75448,69,910950.44,3,100
LS5A2DJX2KA002909,29.62882,106.55247,100,825753.6,3,99.6
LS6A2E0E7KA009050,27.28232,111.5893,51,897843.2,1,100
LS5A2DJX2KA002943,31.94318,118.83594,66,943718.44,3,99.200005
LS5A2DJXXKA001085,32.23129,118.7347,94,943718.44,1,94.9
LS6A2E0E3KA002077,32.03361,118.75495,76,1186201.6,3,99.700005
LS6A2E0E0KA002845,31.93041,118.89117,94,943718.44,3,100
LS5A2AJX2KA003458,35.11442,110.90879,44,851968,3,99.5
LS5A2DJX6KA003142,32.11157,118.8495,73,891289.6,3,96.9
LS6A2E0E5KA002002,31.93829,118.82161,83,1146880,3,100
LS5A2DJX1KA002903,31.9154,118.89978,56,806092.8,3,100
LS6A2E0E2KA001888,31.96319,118.87537,94,937164.8,3,100
LS6A2E0E8KA002754,31.97978,118.80174,88,996147.2,3,100
LS5A2DJX9KA003104,31.99582,118.73594,88,858521.6,3,89.8
LS6A2E0E4KA009961,30.3704,120.17572,48,1022361.6,3,100
LS6A2E0E8KA001135,32.09592,118.75242,12,924057.6,3,100
LS6A2E0E3KA002919,32.14627,118.9631,82,832307.2,3,100
LS6A2E0E2KA002684,32.12371,118.87212,58,1048576,1,100
LS5A2DJX6KA004520,29.55748,106.55171,62,891289.6,3,100
LS6A2E0E7KA002034,32.05252,118.7914,71,910950.44,3,100
LS6A2E0E1KA001932,32.09464,118.85631,52,904396.8,3,100
LS5A2AJX6KA004192,34.96975,111.18417,17,969932.8,3,99.6
LS6A2E0E2KA001549,32.10354,118.82847,17,904396.8,3,100
LS6A2E0E5KA002758,32.03903,118.79021,99,950272,3,100
LS6A2E0E7KA003152,32.06696,118.73197,89,1002700.8,3,100
LS6A2E0E8KA002799,32.08418,118.79685,56,884736,3,100
LS6A2E0E8KA003192,32.08125,118.81938,73,917504,3,100
LS6A2E0E4KA003223,32.36708,118.83335,99,878182.44,3,100
LS5A2AJX7KA004055,36.08033,120.38094,38,897843.2,3,98
LS6A2E0E0KA009035,38.42729,112.71512,42,1389363.2,3,100
LS5A2DJX9KA002406,32.03474,118.78638,91,871628.8,3,100
LS6A2E0EXKA001511,32.04518,118.76687,54,806092.8,3,100
LS6A2E0E9KA001046,32.12385,118.87201,95,792985.6,1,100
LS6A2E0E7KA002857,31.98361,118.77403,20,858521.6,3,100
LS5A2AJX9KA004445,27.22415,111.43177,67,878182.44,3,95.3
LS5A2AJX8KA004419,35.62201,111.37775,69,1074790.4,3,98.8
LS6A2E0E8KA009817,30.37015,120.17653,50,983040,3,100
LS6A2E0E4KA007790,29.73031,106.58676,91,996147.2,1,100
LS5A2AJX8KA004386,27.17624,111.41698,63,819200,3,98.1
LS5A2AJX6KA003639,29.51994,106.56165,68,1107558.4,3,100
LS6A2E0E4KA001178,31.88627,118.87284,96,891289.6,3,100
LS5A2DJX5KA002516,32.07693,118.76155,95,910950.44,3,100
LS6A2E0E0KA001615,0,0,81,983040,3,100
LS5A2DJX8KA002672,32.05693,118.62771,80,851968,3,98
LS6A2E0E4KA001987,32.18081,118.71516,65,983040,3,100
LS5A2AJX7KA003679,30.67237,111.3781,63,1212416,3,100
LS6A2E0E2KA009263,30.25429,120.19661,72,858521.6,3,100
LS6A2E0EXKA009205,30.33503,120.19507,42,924057.6,1,100
LS5A2DJXXKA002950,32.11334,118.90029,82,1048576,3,97.8
LS5A2DJX7KA002596,32.02428,118.8243,97,806092.8,1,100
LS6A2E0E8KA003161,32.06474,118.63415,75,1015808,3,100
LS5A2DJX9KA002535,32.04306,118.75826,82,924057.6,3,90.5
LS6A2E0E6KA008942,29.74364,121.49347,98,884736,1,100
LS6A2E0E1KA001963,32.02643,118.77084,79,996147.2,3,100
LS5A2DJX4KA002197,32.08043,118.94146,63,845414.44,1,91.200005
LS6A2E0E9KA009938,30.37021,120.17668,43,1048576,3,100
LS5A2AJX8KA002055,0,0,83,937164.8,1,99.3
LS6A2E0E5KA009354,30.37003,120.17679,49,910950.44,3,100
LS5A2AJX2KA004027,35.1203,119.30364,51,1002700.8,3,100
LS5A2DJX2KA002800,31.95465,118.81117,90,806092.8,1,100
LS5A2DJX9KA002261,31.86451,118.68682,21,1336934.4,1,88.700005
LS6A2E0E8KA001121,32.0414,118.80614,76,851968,1,100
LS5A2DJX3KA001266,32.07678,118.60995,98,884736,3,99.5
LS5A2DJX5KA005612,29.55104,106.52829,74,910950.44,3,100
LS6A2E0E8KA002429,32.11597,118.82737,32,904396.8,1,100
LS5A2DJX6KA001259,0,0,73,1042022.44,3,99.6
LS6A2E0E7KA001935,32.07892,118.7582,29,1101004.9,3,100
LS5A2DJX8KA002459,32.12133,118.9793,89,819200,3,98.6
LS6A2E0E2KA001471,32.03706,118.88138,31,976486.44,3,100
LS6A2E0E8KA003225,32.09746,118.69162,79,812646.44,3,99.9
LS6A2E0E5KA002002,31.93793,118.83693,83,1146880,3,100
LS5A2DJX3KA002353,32.06622,118.73362,88,1028915.2,3,100
LS6A2E0E2KA010106,30.37005,120.1768,42,1048576,3,100
LS5A2DJX0KA002102,29.54088,106.57817,71,819200,3,100
LS6A2E0E8KA003032,31.889,118.88916,88,910950.44,3,100
LS6A2E0E4KA002363,31.95243,118.86781,68,1153433.6,3,100
LS6A2E0EXKA001590,0,0,87,943718.44,3,100
LS6A2E0E3KA002466,32.03867,118.79851,73,884736,3,100
LS6A2E0E4KA010186,0,0,44,1074790.4,3,100
